MO04CUX05 Cómo cargarla,Cargar SUBE,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573235595038
CIU05CUX03 Balvanera,Barrio de Balvanera,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-56b69cd041bac65@bm.com-1637245445052
EP01CUX01 Tipos de residuos,Tipos de residuos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1588605098581
Registro de artistas callejeros (Apertura),Artistas callejeros,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-078c78854e78381@bm.com-1634915244569
Buscar Código Postal,Buscar Código Postal,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-rodrigo@botmaker.io-1539978955870
EDU01CUX01 Apertura,Becas nivel medio 📚,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1539698189073
CUL01CUX03 Apertura Contingencia suspensión,Noche de los templos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-yipn0sgh6m@b.m-1692286066343
Apertura | Cursos RCP y Primeros Auxilios,Cursos RCP,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1563198667525
CIU05CUX03 Villa Soldati,Barrio Villa Soldati,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-0892f340426a98e@bm.com-1638544113951
EP01CUX01 Apertura Corta,Reciclaje ♻️,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-s6r4162gvt@b.m-1696948911738
AGC01CUX01  Apertura,Habilitaciones AGC,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1568038058246
SE01CUX04 Apertura,Bomberos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1581541903268
TR03CUX09 Límites Máximos Sonoros,Límites sonoros,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-e9hxsr2i8q@b.m-1640117241062
Apertura | Disolución de Unión Civil,Disolver Unión Civil,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1565117946940
CIU05CUX03 Villa Devoto,Barrio Villa Devoto,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-8d1fcd9343782a7@bm.com-1638463010696
BOT06CUX01 Apertura,Divertirme con Boti,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-52hi2bi9ge@b.m-1662478980258
CU09CUX02 Recoleta,Cementerio Recoleta,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574862010828
ED00CUX01 Cursos gratuitos,Cursos gratuitos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-0qj4sotsih@b.m-1653662694935
EDU04CUX19 Fechas importantes,Fechas Minecraft,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-khwb4wlknx@b.m-1678714317265
MO04CUX05 Dudas frecuentes,Dudas sobre SUBE,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573237488108
ED03CUX05  Apertura,Universidad Ciudad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1595270648507
DH09CUX01 Juegotecas,Juegotecas barriales,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1557946704094
TR03CUX20 Permiso de uso precario en Paseos Comerciales Once,Paseos Comerciales,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1568831648218
SA07CUX01 VPH,VPH,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1586367284076
SUA01CUX18 Apertura,Objetos en desuso,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-qy6l3lvqhq@b.m-1687887556650
TR03CUX28 CUIT,Tramitar CUIT,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1571767888634
Busca donde está permitido estacionar,Dónde estacionar 🚗,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-alfafc@gmail.com-1542820851146
CIU05CUX03 San Telmo,Barrio San Telmo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-8ac6966646f8089@bm.com-1638385956423
TR03CUX08 Ampliación o disminución de Rubro y/o Superficie,Rubro y superficie,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1573479828852
TR03CUX28 Trámites por venta de vehículo ante la Dirección Nacional de los Registros Nacionales de la Propiedad del Automotor y Créditos Prendarios,Vendí mi auto,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1571768319323
Centro de monitoreo,Centro Monitoreo 👮,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1560972051904
SA14CUX01 Apertura,Salud ginecológica,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-g72o1ak4dg@b.m-1684951842963
DH06CUX01 Apertura,Sello impacto social,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-gp8mbwzniv@b.m-1654699322412
CU01CUX02 Museo Sívori,Museo Sívori,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-e1c1647d4a2901b@bm.com-1623860844068
EDU03CUX04 Apertura,Formación docente,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-dae7da194e7afc6@bm.com-1628542774081
Boletín Oficial,Boletín Oficial,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574272154709
TR03CUX05 Inscripción al registro de guías de turismo,Guías de turismo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1575400532578
Deficiencias en establecimientos educativos privados,Denunciar escuelas,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574796218671
Infracciones * Apertura,Infracciones 🚗,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1541089255534
EDU04CUX19 Apertura,Minecraft Education,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-aysz24rf3c@b.m-1678714185760
Apertura | Certificado Negativo de Inscripción de Nacimiento,Nacimiento negativo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1562876019223
TR04CUX32 Reclamos pasaporte,Reclamos pasaporte,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-wzi8igc0wb@b.m-1681739350051
CU01CUX02 Palacio Noel,Palacio Noel,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-et5ykumdjd@b.m-1655910767499
AM04CUX05  Apertura,Reserva Ecológica,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-danielalallopizzo@botmaker.io-1604593044649
CIU05CUX03 Floresta,Barrio de Floresta,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-4bf5609d4d490b0@bm.com-1637694493276
TR01CUX14 Apertura,Admin. Consorcios,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-6xrgddz9q6@b.m-1646251802699
¿Cómo llego a...,BA Cómo Llego,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1535864488218-8885
Registrar un gimansio,Registrar gimansio,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1548248897804
SUA01CUX01 Apertura,Criadero mosquito 🦟,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-agustin@botmaker.io-1598461924109
CIU06CUX01 Apertura,Portal BADA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-03nuq1qakv@b.m-1674667899479
DH08CUX01 Apertura,Educación financiera,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-v04ms80vox@b.m-1675187395862
Sindicatura General,Sindicatura General,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574272285296
TEST_NUEVA_IA,TEST_NUEVA_IA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-43q0clz7v3@b.m-1666206001142
CU06CUX01 BA Convive,BA Convive 🏳️‍🌈,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-6b6bde2c47fa372@bm.com-1630099359091
CIU05CUX03 Villa Crespo,Barrio Villa Crespo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-2fa0aa3e4c7aa4d@bm.com-1638457995929
EM03CUX02 Apertura,Academia BA Emprende,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-63ab214b4e1a7a8@bm.com-1620049607762
AG01CUX01 Patentes,Impuesto de patentes,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-dario@botmaker.io-1593009331919
AG01CUX01 Consultar deuda Patentes,Consultar patente,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1536203508105-9488
DEC01CUX01 Apertura,Juventud,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-2ahz89gvo8@b.m-1663339262532
EDU04CUX20 Apertura,Educación Sexual,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1542208249209
TR01CUX15 Apertura,Registro Empleadores,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-kjl8jrhpg9@b.m-1643304327396
TU01CUX05 Apertura,Seguridad turística,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-gqfto2far3@b.m-1652981986746
CIU05CUX07 Apertura,Barrio Mugica,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-sq2qk8e5hm@b.m-1695819853565
SUA01CUX19 Apertura,Desagote pozo ciego,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-wv1t5w2gjy@b.m-1689961792094
DH08CUX02 Apertura QR keywords,Curso online finanza,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-f9u15r92ay@b.m-1686589769094
AC02CUX04 Teléfonos Emergencias,Llamar a Emergencias,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1540587051281
Apertura Información sumaria testimonial de Declaración de domicilio,Declarar domicilio,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-rodrigo@botmaker.io-1548698395463
SA07CUX01 VIH,VIH,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1586367641823
DH10CUX01 Monotributo,Monotributo,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-v6mnlkn4nx@b.m-1697746584556
SA05CUX01 Apertura,Personas Mayores,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1587416442447
Tecnicaturas de Salud,Carreras de salud 🩺,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1554835423817
TR03CUX09 Inscripción al Registro de Consultoras y Profesionales en Auditorías y Estudios Ambientales,Estudios ambientales,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1566575107513
TR01CUX12 Apertura,Descargo fiscalizac.,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ycsci0nweu@b.m-1642440278004
CIU05CUX03 Montserrat,Barrio de Montserrat,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-f64f02ec459b984@bm.com-1638213833269
EDU04CUX14 Apertura,Terminar secundaria,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1539695062180
SA05CUX01 Atención al maltrato,Atención al maltrato,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-4e62f7bb4129891@bm.com-1622812603541
DH03CUX01 Copidis,COPIDIS,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-danielalallopizzo@botmaker.io-1600453900269
OB05CUX02 Obras,Trámites de obra 🏗️,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-5l1iipdgps@b.m-1655817075501
miBA01CUX01  Validar mi identidad,Validar mi identidad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-1dmv352dh8@b.m-1653056371529
JU03CUX01 Apertura,Asesoramiento penal,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-6nvwkqevav@b.m-1656959808123
TR00CUX02 - Consultar estado trámites,Estado de trámite,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-bcj7gw6gan@b.m-1657739075584
SUA01CUX02 Escombros,Retiro de escombros,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-agustin@botmaker.io-1596042647421
Apertura -Trámites Rúbrica,Rúbrica Laboral,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1536001596306-5218
BOT06CUX02 Apertura,Dígalo con Emojis,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-0lalpmzkq0@b.m-1686924144552
Apertura - Casados y divorciados en el exterior,Divorcio en exterior,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1560430839558
GA02CUX01 Ver mercados,Mercados,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-59byez19m8@b.m-1649869866281
TR02CUX14 Matrimonio,Partida matrimonio,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-npcsdkd1nm@b.m-1688999377594
CIU05CUX03 Núñez,Barrio de Núñez,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fd2da8f04ea9421@bm.com-1638292291415
TR02CUX01 Apertura,Deudor alimentario,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-33511yshdw@b.m-1640183601449
TU01CUX01 Qué hacer,Qué hacer en BA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-52576b02461a507@bm.com-1633038521695
EP01CUX01 Centro de Reciclaje,Centro de Reciclaje,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1588605367256
GE03CUX01 Super Apertura,Género y diversidad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ab1b5830450ae3e@bm.com-1628793907418
TR00CUX01 Apertura,Trámites,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fernando@botmaker.com-1536203499978-1988
TR03CUX20 Permiso de uso precario en ferias manualistas,Ferias Manualistas,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1568832328374
CIU05CUX03 Villa Urquiza,Barrio Villa Urquiza,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-2d124dc94cfb5c5@bm.com-1638545158246
Vía pública: Denuncia de irregularidades,Denuncia vía pública,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574800396007
TU03CUX01 Boca Juniors,La Bombonera,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-87ec1948410b8ba@bm.com-1645806689640
MA01CUX01 Caniles,Caniles,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1575402016532
TR03CUX28 Trámites por compra de vehículo ante la Dirección Nacional de los Registros Nacionales de la Propiedad del Automotor y Créditos Prendarios,Compré un auto usado,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1571768016010
SUA01CUX02 Muebles y otros,Tirar muebles,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-agustin@botmaker.io-1596044065237
TUR00CUX02 Para vehículos,Turnos de vehículos,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-1polf83j8v@b.m-1674735838785
Deficiencias en la gestión,Denunciar gestión,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1574796508771
DEC02CUX02 Apertura,Nuevo Microcentro 🚀,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-pp9kg5jtn7@b.m-1673963445678
Apertura Sistema predictivo de colectivos,¿Cuándo llega? 🚍,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-rodrigo@botmaker.io-1548427218695
DDHH03CUX02 Apertura,Adoptar en la Ciudad,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1557925547340
DDHH03CUX02 Convocatorias adopción,Quiero adoptar,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1557929323049
CU01CUX02 Quinquela Martin,Museo Quinquela,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-1c3efa1e490aa64@bm.com-1627058101780
GA01CUX01 Agenda Gastronómica,Agenda gastronómica,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-pholg8pbm5@b.m-1675884968397
TR01CUX04  Apertura,Solicitud para AGIP,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-6jjijxr9qr@b.m-1643306143861
MA01CUX01 Dónde se vacuna,Vacunar mascota,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1553615088431
SA03CUX01 Apertura,Vacunación,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-guadalupe@botmaker.io-1577115582518
TR04CUX41 Símbolo internacional de acceso,Símbolo de acceso ♿,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-jjs9zylx5d@b.m-1666184850513
DH03CUX01 Cómo tramitarlo,Sacar el CUD,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-danielalallopizzo@botmaker.io-1600789592272
SUACI - Reparación de luminaria * Apertura de flow,Reparar luces 💡,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-agustin@botmaker.io-1600110340984
miBA01CUX01  Crear una cuenta,Crear cuenta MiBA,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-y2rdlcg1d5@b.m-1653056348450
CO04CUX08  Apertura,Sobre Qatar 2022,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-iyjsh0lh5c@b.m-1652121335537
VI01CUX06 Apertura,Crédito de refacción,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-fxdl3m11l6@b.m-1685456760713
CIU02CUX01 Apertura,Comunas 📍,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-danielalallopizzo@botmaker.io-1600887100326
Copia Digital de Expediente o Documento *Apertura,Copia de expediente,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-a2aae2c1419a917@bm.com-1637935039538
Ba taxi * Apertura,App BA Taxi 🚕,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-ferjuan@botmaker.io-1548862387966
AM02CUX02 Apertura corta,Olas de calor ☀️,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-1zx5504pdl@b.m-1699303842169
CIU05CUX03 Monte Castro,Barrio Monte Castro,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-d046ef22474aa0e@bm.com-1638284959477
MO03CUX01 Premetro 🟠 (horarios),Horarios Premetro 🟠,RuleBuilder:PLBWX5XYGQ2B3GP7IN8Q-l85vqa4g95@b.m-1689859395046
