Active	Topic path	Topic	Topic keywords	ID	Name	Triggers	Keywords	Bot Says	Variables	Tags
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:2TBFE0QV3WZO87E24PRS	"Test cancel Nico2 - 01/08/2022 11:20"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:EY2T6RKWGPBOEJ1HRJLK	"testv2  - 28/07/2022 14:27"	""	""	"testv2"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:MEV1MANHGOW6T64L06YW	"Test Ale 1 - 07/22/2022 16:57"	""	""	"asdasd"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:JA6VKB2N0AUGLVTWAOIO	"test end - 26/08/2022 08:57"	""	""	"tetete"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:KVWBIDRJTPSYPQ356DTM	"Test pooling 5 - 11/01/2023 09:29"	""	""	"Test2"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:4HCEIQN62ZD00VMIXYRI	"PRUEBA_PERMISOS - 19/08/2022 11:32"	""	""	"testes"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:CRN66THKOFA5J4SFHUCC	"teteee - 19/08/2022 11:31"	""	""	"tetee"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:AK4FZVXWUQSICQTXLYQU	"Test cancel 3! - 29/07/2022 11:54"	""	""	"Test!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:DWZD4TZNL6QDTMMZ0Z53	"soilo crea - 15/09/2022 18:42"	""	""	"est"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:S7PEM1YSBJUMNV3EXHQ8	"Cancel test 8 - 28/07/2022 21:11"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:G65VIQEP05QIH3FBSJ7Q	"noti 1 - 24/08/2022 12:13"	""	""	"Esto es una notificacion!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:WKYNEANH3QF3TA7QE6U8	"Test cancel2! - 29/07/2022 12:56"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:LGRKWHI6K3ENEDEGSVLF	"Test pooling 3 - 10/01/2023 11:49"	""	""	"Pooling!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:WaTemplate:64OZYRKSTZHE1C635KXO	"test6"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:LFRS8HOES63R5S52VD8U	"Test Nico cancel pbar - 29/08/2022 12:06"	""	""	"Hola!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ZX031XLKHS854CXJ57RG	"test wehcat mio - 14/09/2023 13:06"	""	""	"hoal testing!\""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:R78RPE76VPS8F714QQLH	"test123asd - 13/03/2023 15:11"	""	""	"que miras bobo?"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:8UKLBVXWDEIMOC71P2SH	"programa mensual - 24/07/2022 20:29"	""	""	"hey mensual"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:SMTWJ3GJIHAK26E62ZBD	"Test Ale 3 - 07/25/2022 12:19"	""	""	"Test !"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:TCTPX57KFW74GI8A1D5K	"test con end - 26/08/2022 09:08"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:8UZQNYEPMTCDYQP6U0Q6	"Cancel test 10 - 28/07/2022 21:25"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:R7HJ8K4YTKUURFNI2EPC	"Cancel test 9 - 28/07/2022 21:19"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:FRZ0OXK7NL6LIJCQZECZ	"Test cancel2 !! - 29/07/2022 17:51"	""	""	"TEST"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:1HA26M1YTKEEQA4WQNDM	"test neuvo - 28/05/2024 14:35"	""	""	"tete"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:DMQT7UPPLDWHMNWSQDLV	"pedro - 19/01/2023 16:02"	""	""	"vos llevas la marca de la gorra"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:CEJUMYUEJ4DI3IDCFX7Y	"gabi canel - 26/07/2022 18:53"	""	""	"aaaaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:F81JT7PAV613M0PE30CX	"test slacks - 13/07/2023 14:22"	""	""	"aaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:UYH70BJZ7P4XBHHYMGTE	"Test Nico In Progress 5 - 22/07/2022 16:46"	""	""	"TEst!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:T63GOXRZ1CEZABYSUQW5	"Test BM chat - 28/07/2022 15:01"	""	""	"Test!!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:58PGZGFAMF4YLYHV8SU3	"Test Nico pbar cancel - 29/08/2022 11:59"	""	""	"Hola!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:N2SDPNYN66AK8JL7W8HO	"Cancel test 5 - 28/07/2022 18:21"	""	""	"Test!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:SUAIGARXLYZ4HQXDSYC2	"Test cancel Nico - 01/08/2022 11:17"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:G3FN2PETMQIDMWD5HYKG	"noti bq vacia - 17/11/2022 19:43"	""	""	"testbq"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:FPLUSRN87KY4AZELDHKO	"test en call222 - 28/07/2022 11:16"	""	""	"un test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:HOQDM7GWKM5BVLQNDVBA	"teste3 - 17/05/2024 09:15"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:VOIAZNRXXQW7YTAATZJI	"test_cancelar_notificaciones - 29/07/2022 12:43"	""	""	"testCancel"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:TQWK7CZ0863UU571HKWP	"slack mail test - 17/02/2023 10:34"	""	""	"test slack"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:OWQ6PN0FARQ6NR1PZHOH	"Test Ale 2 - 07/22/2022 17:34"	""	""	"Test :P"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:XRFAMB4PW3OS528GWF31	"Test Nico cancel pbar2 - 29/08/2022 12:25"	""	""	"Hola!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:V4QE1XJNK0M2TKQUSFF8	"testes114326474 - 20/05/2024 15:14"	""	""	"asdgasdgasdg"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:HLURF7ASUPWY24TR6RAO	"Cancel test 15 - 28/07/2022 23:51"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:KER7WYJVR187546HDHAR	"Test transition effects daily 2 - 25/07/2022 16:07"	""	""	"Test!??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:NC2R6VRAS11W6RY0P6XN	"Test pooling - 09/01/2023 14:31"	""	""	"Test pooling"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:4EBFXZWJC84TX6NYESBN	"Cancel test 6 - 28/07/2022 18:24"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:YGWXI46E36ONVK1HWIED	"testMovistar - 20/03/2023 10:06"	""	""	"Notificacación de prueba"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:IQALGSGJRG2PLM4YYVO2	"test f  - 25/07/2022 14:26"	""	""	"pruebita"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:YTW8F7UZBJ0VB8HYT54V	"Test Nico p-bar - 29/08/2022 11:09"	""	""	"TEst!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ARKL1SI7IZANP8YFGSGA	"Test Nico In Progress 9 - 22/07/2022 17:13"	""	""	"TEst!!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:QEQ855E7FNTFTDSTLMAZ	"Test elapsed time 2 - 26/08/2022 14:29"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:RMPNSRQ4RE3FCLWBVHVT	"Test Nico In Progress 4 - 22/07/2022 15:59"	""	""	"Test!!??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:6847XBVUOX251QY747LL	"Test transition effects daily - 25/07/2022 15:59"	""	""	"Test!??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:4CY4T3T1T3D0PZGZ37QW	"Test Nico In Progress 8 - 22/07/2022 17:11"	""	""	"Test??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:SWR86N56IXHJAJHZ4RWA	"tete - 26/07/2022 10:29"	""	""	"aaaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:5DX2FS2GSZA06T8FY7OI	"testers2 - 17/05/2024 09:29"	""	""	"tetete"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:6ENYTAHMP2F421Y1LTMH	"testspanner1111 - 20/05/2024 00:11"	""	""	"teaaaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:1XQNR2H470INUJQZ61HF	"test - 07/29/2025 14:30"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:WaTemplate:MCABHNWQGXW5Q5PX45R1	"test5"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:4WZVH6I4TLJ223NS6Q3G	"TEST CANCEL NICO PBAR10 - 29/08/2022 15:03"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:AU0QDH5ZYBKGRZ8IPP4L	"Cancel test 4 - 28/07/2022 17:59"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:P3CSXHXNGHJXW7WBUVQ8	"para aprobar - 18/08/2022 12:23"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:R810W1L3T5ZIFBV87UUT	"test4 - 29/07/2022 19:05"	""	""	"test4"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:NN34H66CVN6BE6SJ500M	"Test pausar - 26/07/2022 15:46"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:K2PTTKW0N3NUEVOTQ3G2	"testv2 query - 13/07/2023 14:24"	""	""	"eeee"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:VCRHJNMOI6TWTTDNAT5Z	"gabi - 26/07/2022 18:47"	""	""	"algo"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:K0WUIOEDNEHC3B6RHLIN	"Test cancel 2 - 28/07/2022 15:29"	""	""	"Test!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:FBF6N8PLYARNW2ZGX1P3	"test multi - 18/07/2023 14:47"	""	""	"test mulit"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:7ACPVJMWCDC73BUVP615	"Test cancel pbar - 29/08/2022 12:54"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ICR6O3SNP4DS2AWMBP3W	"Test transition effects 2 - 25/07/2022 13:36"	""	""	"TEST !"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:201IOEVBYUKCKJYN18P4	"Test Pausar 2 - 26/07/2022 15:50"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:KDK052SCMHV5SGPCZPU7	"test2 - 22/07/2022 13:04"	""	""	"Esto es una notificaicon"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:7T0DHGWO37BRVZ4BA21P	"Test cancel 4 - 28/07/2022 16:07"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:J8QTZJDBHFCRAO3BXKDE	"sin aprobar - 18/08/2022 11:17"	""	""	"ssss"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:R08YXLX2X6BTU2HHL3VW	"send2 - 09/08/2022 19:42"	""	""	"ttt"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:OAC5O2NZ4MAXTQJMRH3S	"Test Nico pbar3 - 29/08/2022 11:30"	""	""	"Hola!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:PZGKZ108PML1ZMK3QPO7	"Cancel test 18 - 29/07/2022 07:33"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:8VSD82LIJQ75DUO61CRT	"testf2 - 29/07/2022 18:49"	""	""	"testingg2"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:0TLL4OY61WKMYVOQ3C2I	"Test Nico pbar 3 - 29/08/2022 11:47"	""	""	"Hola!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:WaTemplate:AXEZ55YR5WVUXCIER1ZT	"template_nuevo"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:U3O46HQKSU2TDDQQM26P	"Test Nico BM1 - 17/08/2022 14:26"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:Y3CB4FPCDFENPJSTVNBW	"sin grupo - 13/07/2023 14:06"	""	""	"aaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ZC6SYSUIGLK5L14HDCFJ	"Test cancel nico pbar - 29/08/2022 12:40"	""	""	"Hola!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:P5AMIS4XNDW3L0XQMCGQ	"Test transition effects - 25/07/2022 12:59"	""	""	"TEST Effects!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:NCYF8FIKFTYM1NXVHU6W	"test3 - 29/07/2022 18:50"	""	""	"test3"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:SMQM06MZTV6SRMMN4GQ6	"leo3 - 17/02/2023 16:45"	""	""	"test con gabi"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:DVM67IE4NKLPKUUR7YMN	"test5 - 29/07/2022 19:06"	""	""	"test5"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:34SY2SLKFJ3JHQHIM6QD	"testMario - 19/08/2022 11:31"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:WaTemplate:ORZUYONETKBTU1N2T2L1	"test4"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:KORIL06B00WULMD05FVQ	"Test pooling 6 - 11/01/2023 10:11"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:8WJRWP324I1DGIUF56NN	"goto3 - 12/08/2022 14:55"	""	""	"test go to"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:VZ6W7WN6O7DNJLMWU0JV	"test cancel 22 - 08/08/2022 15:05"	""	""	"esttes canel 2"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:Z8P7UFOMKBSHDW5QE1UZ	"Test transition effects 3 - 25/07/2022 14:40"	""	""	"Test!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:EQDJCB5F14LZOCLY31OI	"test prueba - 22/07/2022 13:26"	""	""	"noti test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:51LI7UXF72SJRPP76L13	"sin parobar 2 - 18/08/2022 11:38"	""	""	"aaaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ZRMS41QXCBACP443CZYV	"Test Nico In Progress 6 - 22/07/2022 16:52"	""	""	"Test??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:2N0RNYY2IT66TIFZAFHD	"Test Nico! - 29/07/2022 10:46"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:WaTemplate:4LHHM4L0QONBZJJ85CPB	"test1"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:GEH0WPROIWZY15MIIZA8	"test22 - 15/09/2022 18:48"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:7XT8556HZCG2AHJJ73KJ	"test ff - 25/07/2022 14:29"	""	""	"tt"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:UOPI60LWNI1ATZR58W6Z	"Test Envío Ale 8 - 07/28/2022 16:54"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:D5K8KBCBOJCQIW0CAFZ8	"Test cancel !! - 29/07/2022 14:25"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:5CRUYFC8LPKDFJ5W0RPO	"test messenger - 01/08/2022 22:52"	""	""	"test meesenger"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:JU7LQZHKNCMYPP7CHLHL	"TEST CANCEL NICO PBAR9 - 29/08/2022 14:59"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:JKCD2PEVBX65OJA42FB4	"Test Progreso Cancelar 2 - 26/07/2022 16:40"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:3NBGXMW0G3Y0UT6FZYQC	"Test Envío Ale 1 - 07/28/2022 16:13"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:LP3M0EETCUNCPN4IUY36	"Teste cancel - 29/07/2022 18:11"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:A3B20OXUTFQLXFUC2LQK	"Test Nico In Progress - 22/07/2022 15:05"	""	""	"Test!!!??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:Q7LY4PK305EPW4CN0FJU	"gabi programado - 26/07/2022 18:51"	""	""	"pepito"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:CQADO8NEPLOZKKXH8SRF	"Test Nico In Progress 10 - 22/07/2022 17:17"	""	""	"Test!!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:FXVT2IIIA5ZJV4KY7X5A	"Nico cancel test - 29/07/2022 13:04"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ZHN7MHHJSEYSZIRDEY5U	"Cancel test 16 - 28/07/2022 23:57"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:PNFLJ665PVFA82TGXMME	"Test cancel pbar Nico - 29/08/2022 12:13"	""	""	"HOLA!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:8RN2ZPXE1S7TRFAOQM4B	"Test Nico In Progress 2 - 22/07/2022 15:48"	""	""	"TEST??!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:RE0B85DWLOSEPRETOZSR	"testac - 08/08/2022 16:23"	""	""	"test no"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:STVPHND1KANW8GSX4B46	"test sin end - 26/08/2022 09:07"	""	""	"test end"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:HOP13ZHVLC2BS1VGBCJR	"TEST CANCEL NICO PBAR3 - 29/08/2022 14:34"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:MIVO6ZKDKKXW8I0KWQ4Z	"Test webchat - 22/07/2022 17:02"	""	""	"Hola! Webchat"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:K2J7L5NJZFAXN0ICLP1S	"test report - 23/05/2024 14:14"	""	""	"test123"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:04058MJCA4107QIBN0ZV	"gaga23523534667456 - 18/08/2023 19:06"	""	""	"testestet"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:RSCYMEFYUYJNOYU1RGQF	"Test pooling 7 - 11/01/2023 10:11"	""	""	"Test 2"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:BTD5EZ5CW1COYT6GT5YK	"Test Nico 3 - 23/08/2022 16:37"	""	""	"Hola!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:7BD6OC6TKH8LFXEWHH1M	"Test Progreso Cancelar - 26/07/2022 16:36"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:3X0HVA7OSBJKXIJPOQN4	"grupo sin adata - 13/07/2023 12:01"	""	""	"nop tengo grupo"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:TGLC847YDYQOH51LI4A8	"tes new - 26/07/2022 01:48"	""	""	"preba"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:UDFTQ2J04ZSM12BPQ5WN	"Test cancel 4! - 29/07/2022 18:03"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:NDN6S3UMF3AYDTI6FPLD	"test cancel2 - 24/07/2022 23:33"	""	""	"a cancelarl"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:GFYYPGHB508HWC8N7KT7	"Test cancel 3!! - 29/07/2022 17:58"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:15NADF8PXO2X1JH0D83B	"testf - 29/07/2022 18:42"	""	""	"testing final"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ER46SKVEMADU1KGGJUK0	"Test Nico - 03/08/2022 21:52"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:UNASSIGN	"Transferencia de usuarios"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:3BZNLIL5IYM3XRS2TU77	"Test Nico In Progress 11 - 22/07/2022 17:25"	""	""	"Test!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:0D3RG0SCPRAPYG7JD1QQ	"Cancel test 17 - 29/07/2022 07:29"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:QU3VXZZO8DGID5DVI1ZG	"testFer - 20/03/2023 10:20"	""	""	"asd"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:CPO1KCSWPWSD12TWE7CC	"teststaticwebcat22 - 14/05/2024 10:24"	""	""	"estoo es prueba"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:BNYQAEL81IGG16J5C3N1	"Cancel test 14 - 28/07/2022 23:47"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:7RBTPKDMDMRX5BU226CV	"programada semanal - 24/07/2022 20:20"	""	""	"hey"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:SPN0RZ6NC8YIS8JNI2LR	"test cancel3 - 09/08/2022 00:03"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:SOLNLHUXKS6UNO1PN0UA	"Test cancel nico pbar 2 - 29/08/2022 12:43"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:MMBZBJYGQPIJXOG8OBRU	"test messengerss - 30/03/2023 12:33"	""	""	"test messenger"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:5QQX5MNNOOO3BM3S0GW0	"Test pooling 4 - 11/01/2023 09:28"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:UFBOJ3B6KRIQPEHNW85G	"Test Cancelar 1 - 26/07/2022 17:02"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:BV0FKLWDFLGSPZJQVJLR	"test222 - 26/08/2022 08:46"	""	""	"teste"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:4F05AVXKR6QNHLK8FLB2	"Test nico BM - 27/07/2022 21:12"	""	""	"Test??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:IIQU2RMONU27KAQ5R35S	"test - 21/07/2022 21:36"	""	""	"Hey"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:GTI421J4JJZY0P6I3B44	"para cancelaer - 27/07/2022 01:22"	""	""	"gaga"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:MRJPH3NKIX2W0F3ZNAG2	"Test elapsed time - 26/08/2022 14:26"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:3JJMR8EE2FTWQ7T5DD63	"test go to2 - 12/08/2022 14:51"	""	""	"noti"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:MZV3MFI70WQFUF435VVD	"test slack email 2 - 17/02/2023 10:48"	""	""	"hola test 2"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:5E2SREDGOBS4G48U4UJF	"Test Pausar 3 - 26/07/2022 15:55"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:VZ3M08VUCEBWU0NS862D	"noti nueva - 03/08/2022 09:56"	""	""	"noti nueva"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ILLD7VLLNFMV8ETWRAK5	"Test Cancelar 2 - 26/07/2022 17:21"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:20YAJ68IHJH1MNCQNTCZ	"Test NIco 5 - 23/08/2022 16:54"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:GVCXPSFY0FWO8OSJPEMI	"Test WA - 11/01/2023 15:12"	""	""	"Hola"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ES545KM3TLRCNL1NKY5K	"Test pooling 2 - 09/01/2023 15:08"	""	""	"Test pooling2"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:GJLM2X0DMCEA1LMH4IMP	"test slack 03 - 29/03/2023 17:20"	""	""	"test slakc"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:Z6K5Y3FLTVZMDMBOQGHP	"programa - 22/07/2022 16:32"	""	""	"hry"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:HH4NZEVXIQMMB6UUBFSQ	"Test cancel 2! - 29/07/2022 11:51"	""	""	"test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:CEGXRJ4JJBLEANGXMZN3	"programado111 - 28/07/2022 10:55"	""	""	"aaaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:4EXN36YRT6IA3Q3ZYVXM	"leoi1 - 13/03/2023 14:53"	""	""	"asd"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:2UYFBIBZIJ1Z785QMCK3	"Test transition effects daily 4 - 25/07/2022 16:21"	""	""	"Test??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:1KMZDOG545CP1GM70MH1	"Test Nico In Progress 7 - 22/07/2022 17:07"	""	""	"Test??"	[]	[]
